customUser:user_Id,date,cancel_order_clicked(eventcount),cancel_order_clicked(Duration),confirm_order_button(eventcount),confirm_order_button(Duration),coupon_applied_clicked(eventcount),coupon_applied_clicked(Duration),customer_carecall_clicked(eventcount),customer_carecall_clicked(Duration),home_page(eventcount),home_page(Duration),login(eventcount),login(Duration),login_screen_reached(eventcount),login_screen_reached(Duration),notification_dismiss(eventcount),notification_dismiss(Duration),notification_foreground(eventcount),notification_foreground(Duration),notification_open(eventcount),notification_open(Duration),notification_receive(eventcount),notification_receive(Duration),order_page(eventcount),order_page(Duration),order_search_clicked(eventcount),order_search_clicked(Duration),otp_screen_reached(eventcount),otp_screen_reached(Duration),product_category_clicked(eventcount),product_category_clicked(Duration),repeatorder_clicked(eventcount),repeatorder_clicked(Duration),reward_page(eventcount),reward_page(Duration),session_start(eventcount),session_start(Duration),track_page(eventcount),track_page(Duration),user_engagement(eventcount),user_engagement(Duration),Grand Total(eventcount),Grand Total(Duration)
112276677,2024-02-20,,,1,0.001001,,,,,1,0.003003,1,2.004994,,,,,1,0.004001,,,1,1637.857003,1,1.00E-06,,,,,,,,,1,0.001001,,,1,154.15501,1,174.105006,9,1968.13102
,2024-02-21,,,,,,,,,1,0.001001,,,,,,,,,,,,,1,1.00E-06,,,,,,,,,,,1,0,1,18.931002,1,10.057001,5,28.989005
112279554,2024-03-16,,,1,0.004001,,,,,,,1,2.000996,1,0.002001,,,1,53.019002,,,,,,,,,1,0.003001,,,1,0.003001,,,1,0,1,0.005001,1,211.744989,9,266.781992
112300361,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.799001,2,1.799001
112327141,2024-05-10,,,,,,,,,,,1,1.998994,,,,,,,,,,,1,1.00E-06,,,,,,,,,,,,,1,7.989003,1,5.520001,4,15.507999
112363483,2024-04-07,,,1,0.006001,1,19.585001,1,6.319001,1,0.003004,1,2.000999,1,0.002001,,,1,1.363001,1,275.664,,,1,0.001001,1,12.508001,1,0.003001,1,11.526002,1,0.007002,1,0.001001,1,0,1,36.077009,1,501.158479,17,866.224504
112369654,2024-03-31,,,1,0.008001,,,,,,,1,2.007992,1,0.016001,,,1,0.003001,,,1,270.953988,,,,,1,1.00E-06,,,1,0.0015015,,,1,0,,,1,92.3865025,9,365.376988
112373347,2024-03-10,,,,,,,,,1,1.00E-06,1,2.007989,1,0.002001,1,2.926001,,,,,1,735.781998,,,,,1,0.004001,,,,,,,1,0,1,2.118501,1,2.447001,9,7.45E+02
112383122,2024-04-29,,,1,0.001001,,,,,1,0.005004,1,2.013995,,,,,1,0.006002,,,1,71.340003,,,,,,,1,41.375014,,,,,,,1,489.739009,1,914.381974,8,1518.862002
112388853,2024-03-10,,,1,0.003001,,,,,,,1,2.002983,,,,,1,791.958002,,,,,1,3.00E-06,,,,,,,,,1,0.001001,,,1,129.533009,1,2522.483967,7,3445.981966
112428832,2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,893.976999,2,893.976999
112489894,2024-02-25,,,,,,,,,,,,,1,0.030003,,,,,,,,,,,,,1,0.001003,,,,,,,1,0,,,1,111.967005,4,111.998011
,2024-02-26,,,1,1.00E-06,,,,,1,1.00E-06,1,1.15749,1,0.009501,,,1,0.007001,,,1,29.9274965,1,0.001001,1,50.257003,1,0.000501,,,1,0.001002,,,1,0,1,27.534004,1,40.60266867,13,149.4976702
,2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00E-06,,,1,0,,,1,261.692004,3,2.62E+02
,2024-03-22,,,,,,,,,,,1,2.002992,1,0.011001,,,,,,,,,1,0.001001,1,81.829003,1,0.001001,,,,,,,1,0,1,0.850001,1,38.994001,8,123.689
,2024-03-23,,,1,1.00E-06,,,,,,,1,0.22199,1,1.00E-06,,,,,,,1,12.611001,,,,,1,0.001001,,,1,0.002001,,,1,0,1,6.294001,1,25.99350125,9,45.12349725
,2024-04-17,,,,,,,,,,,1,2.004991,1,0.012001,,,,,,,,,1,0.001001,1,12.641001,1,0.001001,,,1,1.00E-06,,,1,0,1,1.523001,1,48.8985015,9,65.0814985
,2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.034001,2,1.034001
,2024-05-12,,,1,1.00E-06,,,,,1,1.00E-06,1,2.0119945,1,0.049001,,,,,,,1,35.683002,,,,,1,1.00E-06,,,1,1.00E-06,,,1,0,1,38.8165015,1,27.768002,10,104.328505
112491048,2024-04-04,,,,,,,,,,,1,2.005984,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.402001,2,15.407985
,2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,9.198001,2,9.198001
,2024-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,10.954001,2,10.954001
112499125,2024-02-18,,,1,0.002001,1,18.285001,,,1,0.001002,1,2.005992,,,,,,,,,,,1,1.00E-06,,,,,1,48.249006,,,1,1.00E-06,,,1,48.142007,1,237.864007,9,354.549018
,2024-04-23,,,,,,,,,,,,,1,0.014002,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,69.141003,4,69.156006
112532070,2024-03-02,,,1,1.00E-06,,,,,1,0.002002,1,2.005991,,,,,1,0.003001,,,1,0.692001,,,,,,,,,,,,,,,1,110.114004,1,1040.954997,7,1.15E+03
,2024-03-03,,,1,0.001001,,,,,1,0.001003,1,0.475988,1,0.0170015,,,1,0.016002,,,1,59.574002,,,,,1,0.000501,,,,,,,1,0,1,78.585005,1,319.435013,10,458.1055165
112566896,2024-04-06,,,1,1.00E-06,,,,,1,0.008001,1,2.00999,1,0.018001,1,1397.957999,1,0.004001,1,0,1,280.260976,,,,,1,0.003001,,,,,,,1,0,1,579.312004,1,46.68250225,12,2.31E+03
112597493,2024-04-15,,,,,,,,,1,1.00E-06,1,0.151985,,,,,,,,,,,,,,,,,,,,,1,0.001001,,,1,78.044002,1,1.767001,5,8.00E+01
,2024-05-02,,,,,,,,,,,,,1,1652.095,,,,,,,,,,,,,,,,,,,,,1,0,,,1,57.830003,3,1709.925003
,2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,45.993003,2,45.993003
112622340,2024-03-09,1,53.053001,1,0.001001,,,,,1,0.002001,1,2.004994,,,,,1,0.012002,,,1,2.108002,1,0.004001,,,,,,,,,1,1.00E-06,,,1,27.390005,1,131.384002,10,215.95901
112672693,2024-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,11.118001,2,11.118001
112685118,2024-04-01,,,1,1.00E-06,,,,,1,0.001001,1,2.019986,1,0.026001,1,905.624001,1,0.001001,,,1,12.145003,,,,,1,0.001001,,,,,,,1,0,1,4.472002,1,384.6984925,11,1.31E+03
112700539,2024-03-19,,,1,1.00E-06,,,,,1,1.00E-06,1,2.012985,1,0.013001,,,1,0.003001,,,1,7.6030015,,,,,1,1.00E-06,,,,,,,1,0,1,43.351002,1,21.047502,10,7.40E+01
,2024-04-11,,,1,0.001001,,,,,1,1.00E-06,1,2.002992,1,0.018001,1,31.520999,1,0.002001,,,1,239.473003,,,,,1,1.00E-06,,,1,1.00E-06,,,,,1,23.217004,1,28.556004,11,324.791008
,2024-04-25,,,,,,,,,1,1.00E-06,1,2.006991,1,0.017001,,,,,,,,,1,1.00E-06,,,1,1.00E-06,,,,,,,,,1,15.425002,,,6,1.74E+01
,2024-05-07,,,1,1.00E-06,,,,,1,0.003001,1,2.002983,1,0.018002,,,1,0.003001,,,1,804.472984,,,,,1,0.001001,,,,,,,,,1,17.729005,1,16.677003,9,8.41E+02
112712313,2024-04-24,1,42.744003,1,0.001002,,,,,1,0.001002,1,0.099987,1,0.004002,1,12.867001,1,0.0165035,,,1,34.984504,,,,,1,1.00E-06,,,1,0.003003,,,1,0,1,19.5780055,1,1236.738996,13,1347.03801
112719632,2024-02-15,,,1,0.001001,,,,,1,0.002002,1,2.025991,1,0.015001,,,1,0.003001,,,1,19.0435015,,,,,1,0.001001,,,1,1.00E-06,,,1,0,1,106.8890035,1,30.350669,11,158.331172
,2024-03-11,,,1,1.00E-06,,,,,1,1.00E-06,1,0.061994,,,,,1,0.004001,,,1,92.423992,,,1,5.985001,,,1,4.095001,,,,,1,0,1,7.1905015,1,15.659001,10,1.25E+02
,2024-03-12,,,,,,,,,,,,,1,0.004001,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,,,1,27.471001,4,27.475003
,2024-04-09,,,1,0.001001,,,,,1,0.001001,1,2.022991,1,0.002001,,,1,0.005001,,,1,23.4365015,1,0.001001,1,12.993002,1,0.003001,,,,,,,1,0,1,17.2925035,1,16.740668,12,72.498672
,2024-04-22,,,1,1.00E-06,,,,,1,0.002002,1,1.999999,,,,,1,0.005001,,,1,2445.604486,1,0.001001,1,23.115003,,,,,,,,,1,0,1,24.1070035,1,39.590003,10,2.53E+03
,2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.905001,,,,,1,0,,,1,10.180001,3,12.085002
,2024-04-24,,,,,,,,,,,,,1,0.009001,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,,,,,3,0.009002
,2024-05-05,,,1,1.00E-06,,,,,1,0.003001,1,1.984988,,,,,1,0.006001,,,1,36.989003,1,0.003001,1,24.071003,,,,,,,,,,,1,24.433005,1,181.634007,9,2.69E+02
,2024-05-06,,,,,,,,,,,,,1,0.010001,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,,,,,3,0.010002
112735672,2024-04-17,,,1,0.001001,,,,,,,1,0.934989,1,0.044001,1,24.483002,1,0.003001,,,1,147.704003,,,,,1,0.001001,,,,,,,,,1,7.007001,1,196.752003,9,376.930002
112736274,2024-02-22,,,1,0.001001,,,,,1,0.008004,1,2.007992,1,0.015001,1,156.996001,1,0.004001,,,1,1543.034985,1,0.003002,,,1,0.001001,1,31.643003,,,1,0.003001,1,0,1,43.228009,1,23.722003,14,1800.667004
112746038,2024-02-24,,,,,,,,,,,1,2.006987,,,,,,,,,,,,,,,,,1,2.376001,,,,,,,,,1,2.146001,3,6.528989
,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,971.924001,2,971.924001
112767509,2024-03-01,,,,,,,,,,,1,2.006989,1,0.020002,,,,,,,,,,,,,1,0.002002,1,14.540001,,,,,1,0,1,22.931001,1,39.585002,7,79.084997
112774989,2024-04-01,,,,,,,,,1,0.001001,1,2.004993,,,1,223.341001,,,,,1,257.449001,1,0.001002,,,,,,,,,1,0.001001,,,1,95.282008,1,33.890001,8,611.970008
,2024-05-01,,,1,0.002001,,,,,1,1.00E-06,1,2.008986,1,0.020002,1,0,1,0.010004,,,1,1883.097984,1,0.004005,1,16.671003,1,1.00E-06,,,,,,,1,0,1,37.541012,1,129.574004,13,2068.929003
112851127,2024-04-06,,,1,0.001001,,,,,1,0.004004,1,2.01799,,,1,2.332001,1,0.003001,,,1,22.757002,,,,,,,,,1,0.001001,,,,,1,1277.639015,1,47.458008,9,1352.213023
,2024-04-07,,,,,,,,,,,,,1,0.014001,1,0,,,,,1,0,,,,,1,1.00E-06,,,,,,,1,0,1,1.474001,1,20.576001,7,22.064004
112852651,2024-03-03,,,,,,,,,1,0.002001,1,2.01799,,,,,,,,,,,1,0.008001,,,,,,,,,,,,,1,21.486002,1,2.161001,5,25.674995
,2024-03-15,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,0,,,1,19.531002,3,19.531002
112853711,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,44.833997,2,44.833997
112867698,2024-03-04,,,1,1.00E-06,,,,,1,0.003008,1,2.001996,,,,,,,,,,,1,0.003001,,,,,1,11.835002,,,1,0.001001,,,1,2450.049993,1,501.096016,8,2.96E+03
,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,1,1.00E-06,,,,,,,,,,,1,0,1,13.089002,1,114.031003,4,1.27E+02
,2024-03-30,,,,,,,,,,,1,2.003,1,0.013001,,,,,,,,,,,,,1,1.00E-06,1,9.499001,,,,,1,0,1,272.229,1,5.182001,7,288.926004
,2024-04-23,,,1,0.001001,,,,,1,1.00E-06,1,2.002992,1,0.012001,,,,,,,,,,,,,1,0.001001,,,1,1.00E-06,,,1,0,1,1193.580998,1,80.030003,9,1275.627998
,2024-05-03,,,,,,,,,,,,,1,0.010001,,,,,,,,,,,,,,,,,,,,,1,0,,,1,4.024001,3,4.034002
112874717,2024-02-17,,,,,,,,,1,1.00E-06,1,2.001994,1,0.005001,,,,,,,,,1,0.001001,1,25.653002,1,0.004002,,,,,1,0.001001,1,0,1,32.200003,1,133.524994,10,1.93E+02
,2024-02-20,,,1,0.001001,,,,,1,0.001004,,,,,,,1,1.067001,,,,,,,,,,,,,,,1,1.00E-06,1,0,1,455.447993,1,701.881996,7,1158.398996
,2024-02-22,,,,,,,,,1,0.001001,,,,,,,,,,,,,1,0.001001,,,,,,,,,,,1,0,1,27.541994,1,6.454003,5,33.997999
,2024-04-25,,,1,0.003001,,,,,1,1.00E-06,1,2.000996,1,0.006001,,,1,1.064001,,,,,,,,,1,0.003001,,,,,,,1,0,1,787.409995,1,277.90599,9,1068.392986
,2024-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,66.93,1,157.110999,3,224.040999
112879714,2024-02-19,,,1,0.002001,,,,,,,1,2.011993,1,0.011001,1,6.457001,1,0.003001,,,1,813.775989,,,,,1,1.00E-06,,,,,,,1,0,,,1,8.436001,9,830.696988
,2024-03-08,,,1,0.003001,,,,,1,0.006007,1,2.006976,1,0.008001,1,40.084013,,,,,1,1180.004006,1,1.00E-06,,,1,0.001501,,,,,,,1,0,1,211.253015,1,172.111003,11,1605.477524
,2024-03-21,,,1,1.00E-06,,,,,,,1,2.01099,1,0.010001,1,52.657501,1,0.006001,,,1,52.7155015,,,,,1,0.001001,1,1.943001,,,,,1,0,1,2.085001,1,28.93533467,11,1.40E+02
,2024-04-10,,,1,0.002001,,,,,1,1.00E-06,1,2.00699,1,0.007001,1,127.822001,1,0.004001,,,1,129.669002,,,,,1,0.002001,,,,,,,1,0,1,21.651002,1,40.4824955,11,321.6464955
,2024-05-12,,,1,0.001001,,,,,1,1.00E-06,1,2.013996,,,1,651.076001,1,0.008002,,,1,799.073981,,,,,,,,,,,,,,,1,152.682002,1,78.711003,8,1683.565987
,2024-05-13,,,,,,,,,,,,,1,0.025001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,,,3,0.026002
112901787,2024-03-16,,,,,,,,,,,1,2.004991,,,,,,,,,1,9368.913992,,,,,,,,,,,,,,,,,1,149.211002,3,9520.129985
,2024-03-17,,,,,,,,,,,,,,,,,,,,,1,78968.909,,,,,,,,,,,,,,,,,,,1,78968.909
,2024-03-18,,,,,,,,,,,,,1,0.012001,,,,,,,1,53676.21,,,,,1,1.00E-06,,,,,,,1,0,,,1,59.477002,5,53735.699
112947047,2024-02-29,,,1,0.004001,,,,,,,1,1.998997,1,0.002001,,,1,0.758001,,,,,1,1.00E-06,,,1,0.003001,,,1,0.002001,,,1,0,1,8.920003,1,2488.173974,10,2499.86198
,2024-03-01,,,,,,,,,1,0.001002,,,,,,,,,,,,,1,0.002001,1,9.131001,,,,,,,,,1,0,1,32.379,1,0.464001,6,41.977005
,2024-04-03,,,1,0.007002,,,1,2.156001,,,1,2.000996,1,0.001001,,,1,1.683002,,,,,,,,,1,0.002001,,,1,0.006002,,,1,0,1,344.656001,1,1774.360971,10,2124.872977
,2024-05-04,,,1,0.003001,,,,,,,1,2.001996,1,0.002001,,,1,1.024001,,,,,,,,,1,0.003001,,,1,0.003001,,,1,0,,,1,459.933994,8,462.970995
112956937,2024-02-23,,,1,0.001001,,,,,,,1,2.02499,,,1,13.279002,1,0.006001,,,1,76.311003,,,,,,,,,1,0.001001,,,1,0,1,1.00E-06,1,380.4129895,9,472.0359885
,2024-02-24,,,,,,,,,,,,,1,0.076001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,8.578002,4,8.655004
112977966,2024-03-25,,,1,0.001001,,,,,1,0.001001,1,2.00799,1,0.004001,1,30.863002,1,0.005001,,,1,18.301003,,,,,1,0.001001,,,,,,,,,1,8.299002,1,217.028999,10,276.512001
112980729,2024-03-26,,,1,0.003001,,,,,1,0.001001,1,1.0664895,1,0.002001,1,23.8195015,1,0.004001,,,1,924.7119885,,,,,1,0.001001,,,,,,,1,0,1,36.3215015,1,27.334502,11,1013.264988
,2024-03-27,,,,,,,,,,,,,1,0.007001,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,,,1,70.526,4,70.535002
112990515,2024-02-26,,,1,0.003001,,,,,,,1,2.001996,1,0.002001,,,1,1.159001,,,,,,,,,1,0.001001,,,,,,,1,0,1,52.393002,1,3204.899974,8,3260.459976
,2024-04-06,,,1,0.002001,,,,,,,1,2.000996,1,0.001001,,,1,0.957001,,,,,1,0.001001,,,1,0.002001,,,1,0.001001,,,1,0,1,38.119981,1,319.745004,10,360.829987
113001280,2024-02-16,,,,,,,,,,,1,2.015992,,,,,,,,,,,1,0.001001,,,,,1,33.388004,,,,,,,1,9.528002,1,1.654002,5,46.587001
,2024-02-19,,,,,,,,,1,0.001001,,,,,,,,,,,,,,,,,,,1,6.709002,,,,,1,0,1,20.890002,1,1.312001,5,28.912006
,2024-02-27,,,,,,,,,,,,,1,1.529001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,,,3,1.530002
113030230,2024-05-15,,,1,0.001001,,,,,,,1,2.007989,,,1,0,1,0.005001,,,1,1120.636986,,,,,,,,,,,,,,,,,1,84.803004,6,1207.453981
113057748,2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,3.828001,2,3.828001
113060378,2024-04-18,,,,,,,,,,,1,2.008992,,,1,182.52999,,,,,1,151.394001,,,,,,,,,,,,,,,,,1,22.321002,4,358.253985
113060855,2024-02-19,,,1,0.003001,,,,,1,0.002001,1,2.008986,1,0.004001,,,1,0.004001,,,1,451.486002,,,,,1,1.00E-06,1,15.827003,,,,,1,0,1,17.898003,1,44.713002,11,531.946001
,2024-03-31,,,,,,,,,,,1,2.003992,1,0.012001,,,,,,,,,,,,,1,1.00E-06,1,19.424003,,,,,1,0,,,1,49.930001,6,71.369998
,2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.402001,2,1.402001
,2024-04-15,,,1,0.002001,,,,,,,1,2.009991,1,0.023001,,,1,0.032001,,,1,891.505003,,,,,1,0.002001,1,42.885003,1,0.001001,,,1,0,1,5.448002,1,363.551002,11,1305.459006
,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.827001,2,1.827001
,2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.286001,2,1.286001
113069126,2024-04-26,,,1,1.00E-06,,,,,1,0.004005,1,2.025967,1,0.014001,1,140.554003,,,,,1,320.493003,1,0.001002,,,1,0.003001,,,,,1,1.00E-06,1,0,1,91.691016,1,189.1855045,12,7.44E+02
113104380,2024-04-10,,,1,0.429001,1,72.387002,,,1,0.0015025,1,2.006986,,,1,317.986003,,,,,1,1504.310003,1,0.001001,1,7.641002,,,,,,,,,1,0,1,385.7845,1,382.6583393,11,2673.20534
,2024-04-11,,,,,,,,,,,,,1,0.025001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,33.915001,4,33.941003
,2024-04-28,,,1,0.001001,,,,,1,0.019001,1,2.004992,1,0.009001,,,,,,,,,,,,,1,1.00E-06,,,,,1,0.001001,1,0,1,251.775973,1,2411.23501,9,2665.04598
113164754,2024-04-06,,,1,0.004001,,,,,1,0.040001,1,2.242993,,,,,1,0.012001,,,1,36.116002,,,,,,,,,,,,,,,1,14.278002,1,903.309978,7,956.002978
,2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,257.732998,2,257.732998
,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,45.834001,2,45.834001
113176403,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,12.644001,2,12.644001
,2024-02-28,,,,,,,,,1,0.004005,,,,,,,,,,,,,1,0.002004,,,,,,,,,1,0.006012,1,0,1,45.590034,1,673.334001,6,718.936056
,2024-03-12,,,,,,,,,1,0.001002,1,2.009992,1,0.019001,,,,,,,,,,,,,1,1.00E-06,1,57.599003,,,1,0.001001,1,0,1,45.701004,1,2.240001,9,107.571005
113213505,2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.145001,2,1.145001
113224885,2024-03-12,,,1,0.003001,,,,,,,1,2.002995,1,0.037002,,,1,7.314001,1,228.509,,,,,,,1,0.002001,1,19.867002,,,,,1,0,1,1.00E-06,1,872.8154825,10,1130.550486
,2024-04-26,,,1,0.001001,,,,,,,1,2.000996,1,0.002001,,,1,1.077001,,,,,,,,,1,0.002001,,,,,,,1,0,1,1.00E-06,1,147.870983,8,150.953984
113232884,2024-02-29,,,1,0.001001,,,,,,,1,2.087995,,,,,1,0.004001,,,1,1765.333991,,,,,,,,,1,1.00E-06,,,1,0,1,6.631001,1,379.8327508,8,2153.890741
,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.981001,2,1.981001
,2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,68.234001,2,68.234001
,2024-04-01,,,1,0.005001,,,,,,,1,2.019993,1,0.012001,1,1228.752002,1,0.006001,,,1,1013.960982,,,,,1,0.001001,,,1,0.008002,,,1,0,1,0.004001,1,1583.445015,11,3828.213999
,2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,2.800001,2,2.800001
113243007,2024-03-08,,,1,0.002001,,,,,,,1,2.000996,1,0.003001,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,1,7.252002,1,404.967981,7,414.227982
,2024-04-08,,,1,0.003001,,,,,,,1,2.004996,1,0.003001,,,,,,,,,,,,,1,0.002001,,,1,0.001001,,,1,0,1,0.003001,1,283.814987,8,285.831988
113266661,2024-02-23,,,1,0.004001,,,,,,,1,2.002987,,,,,1,0.398001,,,,,,,,,,,,,,,,,,,1,24.236002,1,277.271993,5,303.912984
,2024-04-29,,,1,0.005001,,,,,,,1,1.989999,1,0.002001,,,1,1.150001,,,,,,,,,1,0.002001,,,1,0.001001,,,1,0,,,1,168.861982,8,172.011986
113270975,2024-04-04,,,,,1,21.834001,,,1,0.002002,1,2.000992,,,,,,,,,,,1,0.001001,,,,,1,60.9140045,,,,,1,0,1,21.523004,1,860.1565015,8,966.431506
,2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,2.802001,2,2.802001
113280573,2024-03-15,,,1,0.001001,,,,,1,0.001001,1,2.004992,1,0.012001,,,1,0.005001,,,1,33.700003,,,,,1,1.00E-06,1,3.059001,,,,,1,0,1,152.667003,1,21.015502,11,212.465506
,2024-03-25,,,1,0.002001,,,,,,,1,0.258989,1,0.014001,,,1,0.003001,,,1,212.8254925,,,,,1,0.001001,,,,,,,1,0,1,1.468001,1,5.675334333,9,220.2478208
,2024-04-01,,,1,0.001001,,,,,,,1,2.004991,1,0.013001,,,1,0.002001,,,1,176.638004,,,,,1,1.00E-06,,,,,,,1,0,1,1412.951002,1,31.829003,9,1623.439004
,2024-04-11,,,1,1.00E-06,,,,,1,0.0003343333333,1,2.002989,1,0.015001,,,1,0.001501,,,1,7.86075125,,,,,1,0.001001,,,,,,,1,0,1,293.2120023,1,21.73550175,10,3.25E+02
113353173,2024-04-30,,,,,,,,,1,0.003001,1,2.005998,,,,,,,,,,,,,,,,,,,1,1.00E-06,,,,,1,3.940002,1,1345.540003,5,1351.489005
,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,13.400001,2,13.400001
,2024-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,15.075001,2,15.075001
,2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,1,0
113413154,2024-03-05,,,,,,,,,,,1,0.420997,1,0.012001,,,,,,,1,21.087001,,,,,1,1.00E-06,,,,,,,1,0,,,1,5.146001,6,26.666001
113444540,2024-04-05,,,,,,,,,,,1,2.003992,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.910001,2,11.913993
,2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,77.668001,2,77.668001
113460549,2024-03-13,,,,,,,,,,,1,2.003998,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.787001,2,33.790999
113466029,2024-05-10,,,,,,,,,,,,,1,0.013001,,,,,,,,,,,,,1,0.005002,,,,,,,1,0,,,,,3,0.018003
113486220,2024-02-23,,,,,,,,,,,1,2.001999,,,,,,,,,,,,,,,,,,,,,,,,,,,1,279.888996,2,281.890995
,2024-04-05,,,,,,,,,,,1,2.000999,1,0.002001,,,,,,,,,,,,,1,0.002001,,,1,0.002001,,,1,0,,,1,839.436986,6,841.443988
113503494,2024-04-06,,,,,,,,,1,0.007001,1,2.004984,,,,,,,,,,,,,,,,,,,,,1,1.00E-06,,,1,15.293002,1,3.201002,5,20.50599
113509063,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,5.357001,2,5.357001
,2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1.315001,2,1.315001
113511068,2024-04-24,,,1,0.003001,,,,,1,1.00E-06,1,1.998987,,,,,1,0.716001,1,1005.653,,,,,,,,,,,1,0.002001,,,1,0,1,49.4999995,1,228.1799905,9,1286.052981
113514806,2024-04-30,,,1,0.003001,,,,,,,1,2.006975,,,,,1,0.002001,,,1,304.958985,,,,,,,,,,,,,1,0,,,1,3.528001,6,310.498963
,2024-05-01,,,,,,,,,,,,,1,0.014001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,90.441004,4,90.456006
,2024-05-15,,,1,0.001001,,,,,,,1,4.02896,1,12.855002,,,,,,,1,0,,,,,1,0.001001,,,,,,,,,,,1,827.223004,6,844.108968
113527897,2024-03-13,,,,,,,,,,,1,2.005993,,,,,,,,,,,,,,,,,1,26.823002,,,,,,,1,3.486002,1,3.427001,4,35.741998
,2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,8.251001,2,8.251001
113550544,2024-04-29,,,,,1,29.174001,,,,,1,2.010992,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.955001,3,39.139994
113588351,2024-03-16,,,,,,,,,,,1,2.013994,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,6.236001,3,8.249995
113588464,2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,8.191997,2,8.191997
,2024-03-02,,,,,,,,,,,1,2.051992,1,3.639001,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,,,1,136.046001,5,141.738995
,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,1,0
,2024-05-06,,,1,0.004001,,,,,,,1,2.010991,1,0.106001,,,1,0.024001,,,1,0.539001,,,,,1,1.00E-06,,,,,,,1,0,,,1,89.582503,8,92.266499
